Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
123_GH_VP31	0	0	1	18	1	20	276	-2	-4
123_GH_VP31	0	1	2	22	2	10	377	3	0
123_GH_VP31	0	-1	3	27	2	15	376	-1	-4
123_GH_VP31	0	4	4	11	1	6	275	-2	2
123_GH_VP31	0	-4	5	25	2	25	377	3	-2
123_GH_VP31	0	3	6	16	1	10	277	-1	1
123_GH_VP31	0	3	7	24	2	20	376	0	-2
123_GH_VP31	0	2	8	13	1	15	277	-1	2
123_GH_VP31	0	3	9	29	2	6	370	2	3
123_GH_VP31	0	-4	10	16	1	10	277	-2	-3
123_GH_VP31	0	0	11	21	2	6	376	-1	4
123_GH_VP31	0	-3	12	17	1	15	275	-2	-3
123_GH_VP31	0	2	13	26	2	10	370	2	2
123_GH_VP31	0	-2	14	14	1	20	275	-2	-1
123_GH_VP31	0	1	15	23	2	15	370	3	-4
123_GH_VP31	0	-4	16	19	1	6	277	-2	1
123_GH_VP31	0	0	17	28	2	20	377	3	-2
123_GH_VP31	0	-4	18	12	1	10	276	-2	-3
123_GH_VP31	0	-3	1	22	2	10	377	3	2
123_GH_VP31	0	-3	2	11	1	6	275	-3	3
123_GH_VP31	0	-3	3	15	1	25	276	-3	0
123_GH_VP31	0	-3	4	18	1	20	276	-3	1
123_GH_VP31	0	2	5	21	2	6	376	-1	-3
123_GH_VP31	0	4	6	29	2	6	370	3	1
123_GH_VP31	0	-3	7	24	2	20	376	-1	1
123_GH_VP31	0	-1	8	13	1	15	277	-2	4
123_GH_VP31	0	-4	9	27	2	15	376	-1	4
123_GH_VP31	0	3	10	19	1	6	277	-3	-2
123_GH_VP31	0	-2	11	12	1	10	276	-3	-1
123_GH_VP31	0	1	12	26	2	10	370	2	-1
123_GH_VP31	0	-2	13	28	2	20	377	3	3
123_GH_VP31	0	4	14	17	1	15	275	-3	3
123_GH_VP31	0	4	15	21	2	6	376	-1	-2
123_GH_VP31	0	-1	16	11	1	6	275	-3	-2
123_GH_VP31	0	3	17	23	2	15	370	2	0
123_GH_VP31	0	1	18	14	1	20	275	-3	-2
123_GH_VP31	0	-4	1	14	1	20	275	-3	3
123_GH_VP31	0	2	2	11	1	6	275	-3	-1
123_GH_VP31	0	2	3	29	2	6	370	1	3
123_GH_VP31	0	-1	4	18	1	20	276	-2	3
123_GH_VP31	0	-3	5	25	2	25	377	3	1
123_GH_VP31	0	-1	6	16	1	10	277	-2	-4
123_GH_VP31	0	1	7	24	2	20	376	-1	3
123_GH_VP31	0	2	8	13	1	15	277	-3	-4
123_GH_VP31	0	3	9	27	2	15	376	-1	0
123_GH_VP31	0	4	10	19	1	6	277	-3	-1
123_GH_VP31	0	-4	11	12	1	10	276	-3	-1
123_GH_VP31	0	0	12	26	2	10	370	1	-2
123_GH_VP31	0	1	13	28	2	20	377	3	3
123_GH_VP31	0	-2	14	17	1	15	275	-3	-3
123_GH_VP31	0	-3	15	21	2	6	376	-1	-3
123_GH_VP31	0	-4	16	15	1	25	276	-3	-4
123_GH_VP31	0	-3	17	23	2	15	370	1	-4
123_GH_VP31	0	3	18	22	2	10	377	3	-1
